conversation_id,vader_pos,vader_neg,vader_neu,vader_compound,tb_polarity,tb_subjectivity
ca82c1e3a1221395810de4df9ce894b5,0.17,0.009,0.821,0.999,0.24213836477987422,0.42285115303983256
1a2466399088e9d6bec084866a81156a,0.061,0.108,0.831,-0.9861,-0.04580712788259959,0.4472222222222223
4aa6edbb5a9d4798d38555d1ba8558e6,0.069,0.038,0.893,0.9702,0.11801201671891329,0.39720480668756525
c46a057b00f4a0a4feeca5e71bd034ba,0.316,0.033,0.65,0.9997,0.36480067064083455,0.6217627090577911
fb383d163fa0a9249cf349c4540aba29,0.124,0.085,0.791,0.9784,0.06849382886616931,0.5217693653863869
730a203bd71c5c5a451313487fa3a7c2,0.091,0.108,0.801,-0.7977,0.10561026936026936,0.47885521885521887
63c26ea476dbb34f5507416a59539244,0.115,0.072,0.813,0.999,0.06031894285318942,0.4579987744371305
cb9a5e4e77df63420c910ab814d64dc7,0.179,0.046,0.775,0.9959,0.16642126148705094,0.4785818713450291
ee9ad50d9fe578e4652ddd6bfc77a34d,0.092,0.125,0.783,-0.9425,-0.027244543650793648,0.45634920634920634
3ce4657a685594b69a5a396959a7b629,0.189,0.002,0.81,0.9988,0.18593509984639023,0.49510368663594456
0b6ca7b3e11352bfffcd79d8f2e44495,0.099,0.084,0.818,0.4215,0.02270463741051976,0.55119825708061
0fbc77b33f10b0a206a3bd9651666685,0.087,0.098,0.814,0.3872,0.04694264069264068,0.4431818181818182
4a8a3e92c9b6f42881f1635e12fe833c,0.049,0.026,0.925,0.8918,0.04159226190476192,0.5172371031746031
f0ad33efae701644d09cac01e695bcd4,0.092,0.014,0.894,0.9969,0.10454393024815561,0.5036384976525822
e88dd24461eca96ac2abd7c1ecd3ab82,0.067,0.022,0.911,0.9757,0.06037851037851037,0.5033577533577533
602410051f9d561392b29079ba5a20d0,0.055,0.009,0.935,0.9819,0.039770723104056466,0.5186728395061727
1fdc366c2e4ec0e703b3b8d04f59e93d,0.076,0.012,0.911,0.9936,0.11930760810071156,0.5599616858237547
a65d7a857c9f9db0c5dbcadbf70cdb3c,0.053,0.037,0.909,0.717,-0.025366300366300356,0.47403846153846135
68741d62f07fea05ebec94e5c928a079,0.084,0.014,0.901,0.9942,0.1118006765547749,0.5979963570127504
513201fff44491c8a3ba183b886f329a,0.064,0.016,0.92,0.999,0.06490631005765533,0.4014226991244928
e6d06d1149b5b2641a2d6e3e25e62a40,0.121,0.02,0.859,0.9992,0.0997191011235955,0.5938685845989217
252c8215f110dc635191f809e8c4d5c2,0.059,0.007,0.934,0.9808,0.11623376623376623,0.5454545454545454
268c3b778a7572631d25b873f5aaa363,0.049,0.01,0.941,0.9635,0.05914285714285717,0.48629004329004316
0e84913586e00ed2d3be04732884ecd3,0.08,0.009,0.911,0.9902,0.050793650793650794,0.5576923076923078
7abf025b7049d53f576f767df7c4019f,0.039,0.011,0.95,0.9018,0.06826953003423593,0.5344849050731404
a57e43db6bee9923092841ce6ccf6f7b,0.042,0.026,0.933,0.7081,0.015467372134038815,0.47019400352733676
bb3698f3e2058fc788b109b0d5c8f9ae,0.069,0.051,0.88,0.9498,0.12671012849584273,0.4969387755102039
f0820496e1f2862942647e471f66029f,0.043,0.007,0.951,0.9509,0.02772108843537417,0.5087301587301586
567209aac9f36f70563fd80dbd159d90,0.047,0.012,0.94,0.9329,0.028397212543554016,0.49326364692218355
e59f329e4876666da673dc94a2358055,0.084,0.009,0.908,0.9921,0.07456709956709956,0.5808080808080808
da5dbfbc8c057330315a7fd30ee3461b,0.06,0.017,0.923,0.9747,0.0282814407814408,0.5281746031746031
f08d14253b947137b4c68bd942ce3e45,0.052,0.007,0.941,0.9725,0.09574955908289243,0.5301234567901234
9a975cb621fecaa6e11003d65d89eeb3,0.049,0.023,0.929,0.8905,0.06405895691609977,0.5341431810819566
5b3083f90ed030f262cfe194c394021b,0.042,0.015,0.943,0.8942,0.048730158730158735,0.5435449735449736
9ee9b39d795d13ab7c7ffa0ffc701087,0.066,0.009,0.925,0.9845,0.05537098560354374,0.5686046511627907
98044c2a0bb79194dee0cea953ad68c8,0.043,0.041,0.916,-0.478,-0.010927960927960926,0.5366117216117217
ec6578cd9d69130a769ea307b6e7a874,0.068,0.009,0.924,0.9874,0.05123282514586862,0.5521080368906456
d50aac7d995da8ec9acb9bda64cd440e,0.061,0.005,0.934,0.9888,0.06569416498993963,0.48765928906773964
6fad2b2352424797cc108134046e93f6,0.057,0.007,0.936,0.9761,0.10999622071050644,0.520899470899471
e781db0fb330c3c482e615f098a779e7,0.05,0.007,0.943,0.9577,0.06181896181896183,0.5590948090948091
56bf31b293d55e992d7bbdac4f9efe66,0.053,0.033,0.914,0.7979,0.028058862433862436,0.5183201058201059
e4550ec54c287d3210dd5649db5ba0c9,0.072,0.007,0.921,0.9869,0.06625992063492064,0.5486805555555556
2ecb475b3d2c9130d86c3ccc71ef0291,0.054,0.016,0.931,0.9863,0.057050839659535314,0.4447089947089946
9788aebc25dee953c392d2927cbf863f,0.065,0.011,0.923,0.9743,0.026804915514592936,0.5741935483870968
728ce0c16467c73d87e1fdb9b68afd48,0.066,0.029,0.905,0.9642,0.02174775707384404,0.5356280193236714
a0979b65ae2d2bb4107c4cb5fd8431de,0.05,0.011,0.938,0.9558,0.05331632653061226,0.5295634920634921
ad0760c3b5b7783c354d51b0550ab47a,0.071,0.016,0.913,0.9992,0.08272352647352645,0.4472831906655433
b15f50c54531b87d4057543e2a40cea8,0.043,0.012,0.945,0.9159,0.02796296296296297,0.5046913580246913
46c261c4d4982ea58c51b97bbbce1e1b,0.038,0.029,0.934,0.0732,0.028527336860670202,0.5184567901234568
6bb8d3d3b84f1f3a3dbf773ca3ed8fae,0.044,0.007,0.949,0.9364,0.06389856755710416,0.5329074719318622
96cbfa0a11ec25e640c62efbefcb7684,0.04,0.028,0.932,0.5242,0.04306418219461699,0.5065217391304347
0cb9d9cbbe94d2ca8ad07dfe3b7cb7ea,0.055,0.007,0.938,0.9693,0.05774345774345775,0.5591591591591591
cab2e6a54a7306d382bcdfd11875c771,0.045,0.013,0.942,0.9229,0.030435585086747895,0.5266149870801033
46623888a9f1aa75cbdce3cc357e35e7,0.099,0.018,0.883,0.9971,0.11218199608610568,0.5213470319634703
ccc68385a2dc20fbe979ddb1e2306ea9,0.069,0.015,0.915,0.9811,0.057454648526077116,0.5107709750566893
473b1cd9585a93682fcb4ee84d707157,0.041,0.03,0.929,0.2226,-0.016008105369807492,0.5166666666666665
74f465e1d2dfb2c881c678e3fd1495dd,0.051,0.023,0.926,0.9192,0.028381642512077306,0.5332902001380262
8ac6789a6444e786e2396815ad7c7749,0.045,0.007,0.948,0.9504,0.04365079365079366,0.5703703703703703
e1942c0e89a4f69661345da94df6ec44,0.067,0.01,0.923,0.9827,0.05095238095238096,0.5357671957671957
f1a9c4425c33c5abb8d6ff3d9a2b13ac,0.049,0.024,0.928,0.8843,0.029081632653061226,0.5310090702947845
87c87f1182cbc9eb5d7612b8b8560b5d,0.072,0.019,0.908,0.9864,0.07345679012345681,0.5156966490299822
6cef80c5fecc462ab6577340a2a2784e,0.061,0.015,0.923,0.9732,0.048370927318295745,0.5148287385129491
d1906a4d0a994729711ab69ae4302d18,0.042,0.007,0.951,0.9396,0.06250862663906145,0.4867149758454106
fca582fb38243924571b4de2722255b1,0.053,0.028,0.919,0.944,0.08912698412698412,0.4563888888888887
839228085aaf51fede0241e6b64fd4b1,0.108,0.014,0.878,0.9981,0.07386204481792716,0.47634803921568625
027eeb2455ea9b55863a0036fb0ce5d7,0.07,0.011,0.919,0.9894,0.09180434078393264,0.5515873015873014
dc357f038688b5b420f9b5dd2a73e2d5,0.079,0.009,0.912,0.9907,0.04916943521594685,0.5831395348837211
6dd4cb33509ae548637fe774e9688530,0.066,0.011,0.922,0.9786,0.04828349944629016,0.5270764119601328
aaa1820723111ac236c084173876c4a3,0.073,0.032,0.895,0.9654,0.05312049062049063,0.5090548340548341
cbf04c61fab163fb412fb395d1b94286,0.057,0.011,0.932,0.972,0.07354497354497355,0.5412901912901913
3d6d39a5ae65781639179f265e3875a6,0.05,0.007,0.944,0.9663,0.01838023088023089,0.5217171717171717
4e0213307db109d1399ee2916b0d1c40,0.056,0.007,0.937,0.9748,0.10373376623376623,0.5742424242424242
5c40806f863942c86eb16fa9367ca929,0.043,0.016,0.941,0.8918,0.05056349206349208,0.5443888888888888
3c08b9bc8502a5777b46f4f35d51e13f,0.052,0.012,0.937,0.9524,0.06852548036758564,0.535045948203843
87107c2f88e1d16610ca33a5b760e211,0.053,0.007,0.94,0.9735,0.06986062717770036,0.565040650406504
6d4837515d0229087b014d6b07f93192,0.055,0.022,0.922,0.9501,0.07204800619434767,0.5410181958962448
b90e7ca8c965c1392cc4bd0f568039fc,0.038,0.007,0.954,0.9078,0.022371031746031753,0.5613194444444445
cbd0a55439a9d9aa76aac3cbf4f0a32a,0.062,0.023,0.915,0.9611,0.06213924963924964,0.544868326118326
7d9499b280509454edd8a14d1b00aa1d,0.124,0.009,0.867,0.9999,0.12433030460639685,0.44341444962804183
28cb21d69517f2343f579254f9bc9eae,0.121,0.008,0.87,0.9989,0.14272094846168926,0.629883401920439
4e177bac00cdce31f028e994dbcac770,0.111,0.009,0.88,0.9999,0.1264196483230574,0.43859689973326355
2ef9bf64c7c7f888322e17dc7a7fd8be,0.04,0.02,0.94,0.8264,0.04497894395853581,0.5327178490443797
81e6dbbabce2f6a194f82464aa42add2,0.079,0.025,0.896,0.9878,0.05601731601731603,0.4927272727272726
b97bb95343d708ff3955bc35ac32f669,0.082,0.017,0.901,0.9921,0.04214766714766715,0.5053384724437353
76cddbd357ce9d6e087c0d51c14ce218,0.064,0.018,0.918,0.975,0.049523809523809526,0.5918750000000002
58d02fbe2144d34f8162774bf9eba595,0.052,0.01,0.939,0.9735,0.02727567217363136,0.5420634920634919
e22645b59f3e79de6d1e6cebf5fcdcfb,0.05,0.008,0.942,0.9558,0.04525898078529658,0.552046783625731
04fa463884ca80cad9a6d5c60efe0230,0.04,0.008,0.953,0.9132,0.05234962406015039,0.5401002506265664
ba2ed4804986ed940eeeab3759813535,0.068,0.02,0.912,0.9988,0.08258882824100215,0.43287220026350454
350ed59a5a7f906fc03dd84e75ca226e,0.073,0.017,0.909,0.9867,0.042023809523809526,0.5787500000000002
b366f15a4640a0e71b61510070d1a2ef,0.088,0.011,0.901,0.9981,0.10066137566137567,0.614973544973545
f9d82622e0cb32e7ba0c7850ccedbde0,0.091,0.015,0.894,0.9962,0.10431769722814499,0.49689054726368154
5a38b795cde2983e4d5b6e896de38cc7,0.102,0.025,0.873,0.9978,0.10232492997198878,0.4723529411764706
fabc570817eabc38a66a39ee44148216,0.09,0.03,0.88,0.9931,0.08599353321575544,0.5517930629041738
559b0fa7888823e9b243f3d65c40cadb,0.064,0.066,0.87,-0.1194,0.04188161375661374,0.4566798941798941
d210c5c2cfc64648702b5019944b04a3,0.073,0.005,0.922,0.9939,0.07604993386243387,0.5839699074074074
4ed2c8a5fbbfce101c95a0d2ba2dbd74,0.08,0.023,0.898,0.9906,0.04334684228301251,0.5405437352245862
57711d3962a36c79cb35411dea819dce,0.094,0.026,0.88,0.9988,0.14012599866258402,0.5939127042785578
9c5a0debc7caa3888f0839f05ed9f9f5,0.07,0.007,0.923,0.9867,0.08261526832955406,0.5911375661375661
0abc1a36c012c053f961c3978baa8506,0.124,0.019,0.857,0.9998,0.10022675736961466,0.37859504913076303
ab670971f42cbe212114db9a5c56c4f4,0.043,0.01,0.947,0.9526,0.11466600529100528,0.5501405423280422
0e506158b6a22d3f575654778bcdc1ab,0.061,0.013,0.925,0.9851,0.11455026455026454,0.5145833333333333
e0150f9b5fb44e9b585c91b0902400e2,0.058,0.021,0.921,0.9868,0.045594220594220525,0.4872761497761496
75fcfd94fdcf5dfe121c47c91276e8f8,0.06,0.007,0.933,0.9799,0.05061943476577623,0.5540650406504065
4961a26663c051e294eb92d810f66d6c,0.038,0.018,0.944,0.7562,0.059037698412698424,0.5171527777777778
d198b4bc09495d959272284d7855445d,0.06,0.007,0.933,0.9802,0.062387853692201525,0.5425293305728087
63f7f9eba269aeb55052da6b7d594255,0.041,0.023,0.935,0.6792,0.02799603174603176,0.5469444444444445
eceaa0b35764baeac966295f58242e8d,0.094,0.026,0.88,0.9957,0.088536866359447,0.5055107526881719
e6dfb55acb7bf8ba0012fd9f88800389,0.07,0.015,0.915,0.99,0.1002112135176651,0.5679147465437788
e5f05d2d74b37053e509971662b39819,0.068,0.008,0.923,0.9919,0.09100417002959377,0.5655838041431261
af595740ede9b474833a653d91f1c923,0.057,0.015,0.929,0.9858,0.059926303854875254,0.48932539682539683
4c64e054490e289e031466f9f4667996,0.123,0.02,0.857,0.9991,0.08697017268445839,0.44230769230769224
209107b8768be282750f20f70706ba48,0.191,0.085,0.724,1.0,0.1111470264588978,0.42107720638404744
91b713e2838ec8021b8f3f766a3712b9,0.046,0.105,0.849,-0.6369,-0.25075757575757573,0.5477272727272727
97d05c83376a9376b179727908004d20,0.186,0.0,0.814,0.9403,0.1,0.17666666666666667
f8d35e290492ad7ded57112576287947,0.0,0.0,1.0,0.0,0.0,0.0
ec3b7a9525b4f2f89430e7087021a432,0.081,0.016,0.903,0.7839,-0.05555555555555555,0.15674603174603174
c28c3afac7afac03bfb11923facb8310,0.162,0.0,0.838,0.9239,0.31875,0.36875
8ad1ab692b68ba3559a26ddef2c8bc1a,0.174,0.0,0.826,0.7088,-0.3125,0.43333333333333335
6a4fb442b1d1e6d9adcc2e3cabe85851,0.067,0.002,0.931,0.9867,-0.008339646464646472,0.35993100649350657
21a0ebeb8de5b1c1aa8ba8dd68287643,0.0,0.016,0.984,-0.128,-0.08522727272727273,0.425
2d8c3be8cb9ff85ae3ddd73154d95fe9,0.074,0.0,0.926,0.5719,0.0625,0.5833333333333334
6059fbe425d8f0f70150602c7fdb15cb,0.0,0.048,0.952,-0.4203,0.25,0.25
d0c132c905dc400b9a906f21d56c4c71,0.0,0.0,1.0,0.0,0.125,0.15625
c6627a90438cbf832c99227872aa1f9a,0.271,0.039,0.689,0.9849,0.041008771929824564,0.345906432748538
e2ce820ac0ddd09c8dff450ca40e1cf0,0.125,0.007,0.868,0.9986,0.24902941030600612,0.5927748846897782
89bd8626f8a65ad71a0679990345bcfb,0.141,0.0,0.859,0.9989,0.1993172465394688,0.3341733026918214
56b0dddc17c135bdeaba449c01253c0d,0.208,0.0,0.792,0.9287,0.17142857142857143,0.24761904761904763
0c5049f86e8d913383cfab01ed0df8cc,0.093,0.0,0.907,0.9308,0.0,0.3333333333333333
301ee4ba54215b837220a27224f1a022,0.058,0.032,0.909,0.9819,0.10435120435120439,0.3890720390720391
eb5fef35ff1ca17238c774e2ae26c668,0.106,0.016,0.878,0.964,0.07264880952380952,0.4858779761904761
c82a3047c7494a9725c716ef85530a71,0.0,0.0,1.0,0.0,0.0,0.0
c962dd038d4ba9e33bff1899d18b7a4e,0.125,0.066,0.809,0.5803,-0.07321428571428572,0.4620535714285714
74a1a0772a2e14baadddf639c3a025a6,0.065,0.025,0.911,0.5859,-0.12456140350877191,0.35438596491228064
45762e7c8876fb46f92492b9cd30af7a,0.12,0.019,0.861,0.9716,0.11666666666666667,0.3211484593837535
ad04446198208727cdccdf93f6220dbc,0.088,0.013,0.899,0.9086,-0.008333333333333333,0.04
959408844ffcca85efa29f0b024f4f3c,0.061,0.0,0.939,0.6114,0.10416666666666667,0.7777777777777778
9da6fe2b1f75b73cf14effd2d1e07efe,0.143,0.016,0.841,0.9966,0.1003342245989305,0.4371434937611408
c79e1e16becc4d2d97063b33069a69ee,0.054,0.065,0.881,-0.5696,-0.0909090909090909,0.4672077922077922
a402016e0ef3fe0d0ecf455324ffe636,0.0,0.0,1.0,0.0,-0.041666666666666664,0.16666666666666666
371185e2ba03debc6417d5906edcbb8b,0.315,0.0,0.685,0.9995,0.37517974778844343,0.5963220716481585
da9e7b8562640f281b432d1cba5725fe,0.132,0.0,0.868,0.9694,0.03863636363636363,0.32954545454545453
6fd0397957cc916d62c3d93101ad8f17,0.108,0.015,0.878,0.9601,0.2752604166666667,0.4419270833333332
da25fe32ebe278f2fb412f54603fe863,0.087,0.085,0.829,-0.5753,0.011319482314321765,0.4116795233308995
5d723e65dd9d2183457564e98e363745,0.047,0.0,0.953,0.8176,0.043551587301587306,0.22281746031746033
9de0ae96f067269a42ea6ef96c0bd231,0.098,0.013,0.89,0.9995,0.146646756021756,0.43919390794390795
49cd0da6745d42cd06a9b7780c412e20,0.087,0.128,0.784,-0.3818,0.275,0.6799999999999999
5a9a7bc2677253e4ba52a57eb5587e44,0.402,0.031,0.566,0.9994,0.22248104008667374,0.6751895991332612
2f9b1b7495c4220dfe60d9e13ad11105,0.192,0.006,0.802,0.9997,0.1267930932703661,0.37597156631247547
5453c1e8ea9f42312aaa4970a99d7b19,0.164,0.004,0.832,0.9959,0.15275324675324672,0.4302409812409812
18412e501d0e1c9c4664b0641c572ed0,0.1,0.022,0.878,0.9744,0.11427550436984399,0.35592583517111825
45520f8958fd480ffd929a3fafc6daae,0.014,0.0,0.986,0.1027,0.02727272727272727,0.8090909090909091
6d51115ee0f51c116aa60f648b24e0be,0.097,0.148,0.755,-0.9014,0.05808823529411765,0.4156045751633986
cffb61ac882e2a37397bb80ed6083f8e,0.0,0.0,1.0,0.0,0.0,0.0
79369882e542c3ae4551ec4e940ebbd4,0.171,0.028,0.801,0.9984,0.27231102231102233,0.42075285825285835
75ead5be819f15611d4c9eff86a96787,0.151,0.033,0.816,0.9999,0.16638691848610326,0.4739211099459547
bdfc7d3eef07d5e9f0e2164c7a2b3da4,0.149,0.03,0.821,0.9674,0.021505376344086016,0.33225806451612905
da8cd0b63618ef193c542710fb82be59,0.263,0.0,0.737,0.9623,0.125,0.5666666666666667
bed8a18c653f2a758900e765e4576ad4,0.0,0.0,1.0,0.0,0.0,0.0
b902698498b9f3ce5a246fac2ac24d2e,0.17,0.0,0.83,0.6808,0.0,0.0
8562b4e5ac21ad8e057296c120dd964e,0.093,0.004,0.902,0.9987,0.13153153153153152,0.45503003003002995
d6258934f10a6620b9af187ddf6ae0a4,0.257,0.098,0.645,0.9999,0.23170614108114107,0.48409645909645915
1cd9591cc371f13cfbbd05774abd076c,0.161,0.0,0.839,0.9964,0.21638157894736842,0.5021177944862155
f10246f9a7d724203ee197c526a05797,0.19,0.021,0.789,0.9999,0.09845627503337778,0.410655874499332
ba3fff46ed5410bf90a3b083230cfc0d,0.234,0.0,0.766,0.9567,0.30625,0.528125
e348f190bd3d5de2bcae4095ee6ea975,0.137,0.0,0.863,0.9838,0.10493055555555557,0.2596527777777778
d3703196c036d992388f6927794aa109,0.214,0.0,0.786,0.8689,0.27999999999999997,0.24500000000000002
692efd17669658d31e780e158431a72f,0.134,0.025,0.841,0.9085,0.15833333333333333,0.6959876543209877
4bd0b533362168a4935ae93c1d986fa6,0.071,0.031,0.898,0.9939,0.0041174734356552506,0.42865997638724895
50614687425e3c934a8d34e9cc0ed3c2,0.218,0.038,0.743,0.9981,0.12062222222222223,0.30479719169719166
891a2b368d0abda037cb2c35948842fe,0.028,0.128,0.844,-0.7945,-0.1666666666666667,0.46759259259259256
ee200c06b22c28d53f746b9a1a931766,0.124,0.024,0.852,0.9875,0.11182432432432435,0.35627413127413116
424d949125e50e4ceece0cf1d30f3c65,0.105,0.002,0.893,0.9982,0.293953823953824,0.4638161375661376
7b70dd5f0ffdc3ef6c964c3f961a30ab,0.095,0.0,0.905,0.296,0.2,0.2
425645757e0a4cc461e1a1f2b7a057eb,0.288,0.02,0.692,0.999,0.23925438596491233,0.5050438596491228
1d82ef824ae7e494b5f6a794d9534105,0.085,0.004,0.911,0.9427,0.10937500000000001,0.46875
b7d89de0292546ecb35ff3fd593c6b76,0.122,0.0,0.878,0.8481,0.14191919191919192,0.22676767676767676
892c26b70054d09d8437570fd54cb75f,0.284,0.021,0.695,0.9989,0.2817715617715617,0.6229587079587083
359063e53c7224a53d0a6b10be30cbfc,0.178,0.0,0.822,0.7424,0.125,0.2
fd2bb4c5362becab4635b4cb314ac5b6,0.032,0.038,0.931,-0.5267,0.125,0.3214285714285714
b765a9d254b0ead84360c0b80597823c,0.212,0.015,0.773,0.9822,0.11666666666666667,0.31166666666666665
4775f23ef125074a60d89225a08ea3f4,0.142,0.063,0.795,0.7003,0.11975308641975307,0.3037037037037037
53cf70a28f4cf7d68c661273fb9fd9b0,0.308,0.0,0.692,0.6124,0.25,0.9375
b0d96e8007e27930b816cd23ecf2e9aa,0.056,0.007,0.937,0.8481,0.06791666666666665,0.3341666666666666
98a455e9388567caab2c3e76ae7be53f,0.0,0.01,0.99,-0.296,0.0,0.0
a9dff91b13dc3d946b1d941e353442c6,0.105,0.008,0.886,0.9716,0.11590579710144926,0.3023913043478261
4c8da4471ae51476855441479cf3d585,0.054,0.004,0.941,0.9575,0.052518796992481215,0.2683082706766918
7c8c50a5f28ada84a2c2f275fe003988,0.236,0.013,0.751,0.9892,0.225,0.3481944444444445
2cea702d741b691b80c59c17d5108ed0,0.102,0.0,0.898,0.876,3.96508223080413e-18,0.15714285714285717
4ad803da3cff88ae30051bce7febefcf,0.099,0.0,0.901,0.6705,0.0625,0.7534722222222223
40b5e58d1ca98efe706849002603db54,0.104,0.043,0.852,0.6858,0.22083333333333335,0.6083333333333333
e9edfb92599c92394024e91c9570597f,0.172,0.023,0.805,0.9997,0.2071940928270043,0.524192558496356
fb3569c8c0f8785178c23b930acdca30,0.072,0.054,0.875,0.6036,0.03667456881742596,0.3840582697725555
4f894c1a6a02c4191d4c38c084576598,0.0,0.074,0.926,-0.2023,-0.19444444444444445,0.3611111111111111
3f3868e8b61ed37a9fd447f0ee1686d2,0.129,0.016,0.855,0.9997,0.07308832471875949,0.28221796319622394
f3242e55965ea3676cb451dca24fc4d1,0.068,0.076,0.855,-0.9797,0.025071679528201257,0.5161004454482718
af37b4c4399b4b71009b763f1951d35e,0.114,0.037,0.849,0.9948,0.16793800539083556,0.5207472297094938
8ce8acaeca2d4dae6835f367e1fe193b,0.264,0.025,0.711,0.9973,0.14596273291925466,0.421583850931677
ee2aa68d96b641d3e1637952668367f9,0.104,0.021,0.875,0.9948,0.04968579234972679,0.4285245901639345
485b790c10195e855586ecf9bbe759b5,0.121,0.0,0.879,0.9378,0.16363636363636366,0.35768398268398266
1a19079368492169c272ae1afb649381,0.0,0.07,0.93,-0.5106,0.05714285714285713,0.7976190476190476
ef26eacbf8dc6f6ec50045e3b68fc5c7,0.147,0.014,0.84,0.8974,0.15555555555555556,0.2432098765432099
b019b95be59804ee071df7c2affc4cdd,0.103,0.007,0.89,0.9809,0.11999999999999998,0.39119047619047626
490dc09c15036eed259cd1715bb0ef24,0.091,0.185,0.725,-0.3802,-0.17222222222222217,0.3333333333333333
6c9e7762ef8447a029cc57fcf90fd6b1,0.058,0.0,0.942,0.5994,0.0,0.0
3950e3a9063ee50ff4ac48b2c076a271,0.063,0.0,0.937,0.875,0.08928571428571429,0.2517857142857143
7478829733f220f3a5489b6f4453500a,0.069,0.019,0.912,0.9985,0.1621075190053847,0.4004094144338049
d174f3f09dcc967afcdfe4c8952c67f6,0.076,0.0,0.924,0.8883,0.38,0.365
aa3ae6d4d88155a527265c1a02177654,0.2,0.007,0.794,0.9974,0.326984126984127,0.5309523809523811
59c5cc35f57cb0adfec7b435116a8e96,0.103,0.023,0.874,0.9985,0.10037733686067016,0.401765520282187
2216cd66729286451eda41b597a57ceb,0.112,0.009,0.879,0.9929,0.0701358024691358,0.3214074074074074
2dccb63d0223682771056f77d1486b61,0.229,0.019,0.752,0.9997,0.37453571428571436,0.6390674603174604
4d2ba0bb1a5ecaf25a36437eb3c9ed56,0.167,0.105,0.728,0.9974,0.10142990904226856,0.487441144997325
ee087f0bfded287f32daf756e1e238f0,0.106,0.162,0.732,-0.9989,0.027528927458833993,0.4398664886515355
173c6ba77815ecdf134735fc06e90e4f,0.08,0.088,0.831,-0.7622,-0.038970288970288966,0.4873524623524624
26143369b3b9e57e3217f8b74227dbf4,0.1,0.106,0.794,-0.9313,0.10033263305322128,0.5167649752208576
868f413589ff36dd278db042ec50e71f,0.115,0.12,0.765,-0.9154,0.041118935837245706,0.590160406885759
775bbe747252ff1e17f634ada35cfcc8,0.108,0.148,0.744,-0.9879,-0.03055100182149361,0.49168488160291435
272e2f1f3e6e2078c257af2ebf73e8d1,0.132,0.106,0.762,0.9902,0.05001574183392365,0.568588381315654
9eb7cd7b5e5f79a04cc2e54f9a7c8388,0.144,0.106,0.75,0.992,0.0680233134920635,0.47943452380952367
660e83e417ec35c2143bf31287ba9400,0.187,0.117,0.696,0.9974,0.06938902007083823,0.5589757969303422
da9e04f3b6c38ae250fba641c24f954f,0.105,0.112,0.784,-0.5503,0.059057105445994316,0.4823959168403613
0057da6592d8e206a6ca116cc49225c9,0.11,0.095,0.796,0.8068,0.031984409925586404,0.520965254788784
e477dba0d64e6e6920136010373d3da8,0.092,0.066,0.842,0.965,0.09393939393939395,0.5896464646464648
8817bdee60d88df85a3594072dccdc41,0.066,0.096,0.838,-0.9406,-0.04254489337822672,0.5764758698092032
b1bf4a6eddd5c0fc1ab969aea4fb39eb,0.12,0.15,0.73,-0.9737,-0.04252977536559627,0.6772086537011909
952ae7716f4a7431f64bdec45d12a098,0.141,0.117,0.742,0.9436,0.06530131826741997,0.3740112994350283
6d876a770685b16eaf4bbf69781bbb0b,0.264,0.142,0.594,0.9992,0.06905488486474402,0.6780829420970265
51a992a6262fd0e237c77022048f60ec,0.115,0.17,0.715,-0.9972,-0.06550580431177447,0.5165422885572138
7d13f7fde4e83d4ea9a768be4f679532,0.093,0.099,0.808,-0.9224,-0.012071441932553035,0.5114691892469669
06bb83f2b1e2a9706c03866d90856754,0.167,0.133,0.7,0.9991,0.09023056438510985,0.5667015186833371
a79eb4213cf8f370d6281199124cbb3a,0.167,0.121,0.711,0.9891,0.06911487758945385,0.5383709981167607
c524481bc5459ec294a553b69545834e,0.133,0.12,0.747,0.7403,0.15642633228840125,0.5406739811912227
c94d1e6232cf23c959546b367643500b,0.096,0.143,0.761,-0.9929,-0.06892152552308804,0.42881854256854257
12dc43d11a0add2a84b79171510a088e,0.189,0.104,0.707,0.9964,0.1363732993197279,0.5508715986394558
6d4abbf7056159ff9e76bcd895159928,0.094,0.144,0.763,-0.9971,0.003105926994815891,0.5693002779113888
d0986459a5cfce929748bfec6397c8d5,0.086,0.097,0.816,-0.6264,0.14608036890645587,0.5222002635046114
cdf3f24d3c494dbc1945f574b70ee9ab,0.12,0.106,0.774,0.8922,-0.020807127882599585,0.5387091943695715
f0d1e48b52e38abb8779604a538e8b21,0.12,0.088,0.792,0.9833,0.05994956114222169,0.27841276460542513
43069debc644a394fcd9af1e53575354,0.09,0.144,0.766,-0.9998,-0.03587468568285394,0.5224710616666062
22cd12b5f876f9020f110c2f743ea007,0.115,0.16,0.725,-0.9927,0.019592592592592585,0.5542962962962963
592bc878db91a5d0bad504823e023df9,0.083,0.106,0.811,-0.8907,0.04025067750677507,0.5482520325203252
9fc6bdf8e39e84ff0c7ddec4d14de12a,0.218,0.155,0.627,0.9918,-0.03510645092612306,0.6188137818465688
ede2d53a4a7bbbd97792b794d0b736a1,0.099,0.114,0.787,-0.8384,0.04436026936026935,0.4354016354016353
619a9ff7e58effe9d1a23729267dd974,0.124,0.118,0.758,0.8077,-0.010056858564321243,0.48298981284055903
777d762c4d9ebb4499d9053fc4e46e35,0.138,0.07,0.792,0.994,0.08783916170634921,0.5362772817460318
923b383ef677aff059817631129110c7,0.168,0.14,0.693,0.9992,0.12040443513705541,0.5787384228961775
